frame.time_relative,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,frame.len,label
5.119363,10.0.0.3,10.0.0.1,16814,80,0x0002,54,1
4.218509,10.0.0.2,10.0.0.1,39164,80,0x0010,66,0
3.806779,10.0.0.3,10.0.0.1,44745,80,0x0002,54,1
8.406335,10.0.0.2,10.0.0.1,60888,80,0x0011,66,0
5.246116,10.0.0.3,10.0.0.1,21277,80,0x0002,54,1
2.920745,10.0.0.3,10.0.0.1,20467,80,0x0002,54,1
1.094618,10.0.0.3,10.0.0.1,35621,80,0x0002,54,1
0.665801,10.0.0.3,10.0.0.1,20428,80,0x0002,54,1
11.210252,10.0.0.2,10.0.0.1,33288,80,0x0011,66,0
8.125888,10.0.0.2,10.0.0.1,60804,80,0x0002,74,0
1.417853,10.0.0.1,10.0.0.2,80,38416,0x0010,66,0
2.255248,10.0.0.1,10.0.0.3,80,3661,0x0014,54,1
1.900825,10.0.0.1,10.0.0.3,80,60826,0x0014,54,1
3.994206,10.0.0.2,10.0.0.1,39102,80,0x0010,66,0
11.173673,10.0.0.1,10.0.0.2,80,33276,0x0018,1640,0
1.208547,10.0.0.3,10.0.0.1,39111,80,0x0002,54,1
4.055577,10.0.0.2,10.0.0.1,39114,80,0x0018,138,0
1.711566,10.0.0.3,10.0.0.1,54735,80,0x0002,54,1
2.933432,10.0.0.1,10.0.0.2,80,38842,0x0012,74,0
3.953747,10.0.0.1,10.0.0.3,80,49307,0x0014,54,1
10.695085,10.0.0.2,10.0.0.1,33144,80,0x0002,74,0
12.264848,10.0.0.2,10.0.0.1,33556,80,0x0011,66,0
4.892823,10.0.0.2,10.0.0.1,39336,80,0x0010,66,0
9.443111,10.0.0.1,10.0.0.2,80,32858,0x0012,74,0
3.292764,10.0.0.3,10.0.0.1,28995,80,0x0002,54,1
1.305954,10.0.0.1,10.0.0.3,80,42534,0x0014,54,1
1.530025,10.0.0.1,10.0.0.2,80,38424,0x0011,66,0
9.60667,10.0.0.2,10.0.0.1,32898,80,0x0010,66,0
11.509598,10.0.0.1,10.0.0.2,80,33360,0x0018,223,0
0.456584,10.0.0.1,10.0.0.3,80,15159,0x0014,54,1
15.358135,10.0.0.2,10.0.0.1,51606,80,0x0010,66,0
2.986874,10.0.0.3,10.0.0.1,22192,80,0x0002,54,1
16.707883,10.0.0.2,10.0.0.1,51920,80,0x0011,66,0
2.109104,10.0.0.1,10.0.0.3,80,65402,0x0014,54,1
3.80629,10.0.0.3,10.0.0.1,44724,80,0x0002,54,1
2.169082,10.0.0.2,10.0.0.1,38600,80,0x0002,74,0
15.077016,10.0.0.1,10.0.0.2,80,34308,0x0010,66,0
1.38911,10.0.0.1,10.0.0.3,80,45788,0x0014,54,1
9.837496,10.0.0.2,10.0.0.1,32948,80,0x0002,74,0
1.612471,10.0.0.3,10.0.0.1,52233,80,0x0002,54,1
0.942443,10.0.0.1,10.0.0.3,80,30304,0x0014,54,1
2.754713,10.0.0.1,10.0.0.3,80,16176,0x0014,54,1
4.705198,10.0.0.1,10.0.0.3,80,1560,0x0014,54,1
14.523546,10.0.0.1,10.0.0.2,80,34154,0x0011,66,0
13.226332,10.0.0.1,10.0.0.2,80,33808,0x0012,74,0
2.883775,10.0.0.1,10.0.0.2,80,38818,0x0010,66,0
3.528233,10.0.0.1,10.0.0.3,80,34837,0x0014,54,1
3.193237,10.0.0.3,10.0.0.1,26362,80,0x0002,54,1
2.595623,10.0.0.3,10.0.0.1,12084,80,0x0002,54,1
3.395063,10.0.0.1,10.0.0.3,80,31595,0x0014,54,1
2.667116,10.0.0.1,10.0.0.3,80,13824,0x0014,54,1
15.427376,10.0.0.2,10.0.0.1,51624,80,0x0011,66,0
3.467113,10.0.0.1,10.0.0.2,80,39004,0x0012,74,0
5.378593,10.0.0.1,10.0.0.3,80,26571,0x0014,54,1
4.258116,10.0.0.3,10.0.0.1,55944,80,0x0002,54,1
1.385681,10.0.0.3,10.0.0.1,45650,80,0x0002,54,1
0.391243,10.0.0.3,10.0.0.1,13342,80,0x0002,54,1
1.424856,10.0.0.1,10.0.0.3,80,47195,0x0014,54,1
4.833252,10.0.0.3,10.0.0.1,6184,80,0x0002,54,1
1.319973,10.0.0.1,10.0.0.3,80,43066,0x0014,54,1
1.464432,10.0.0.3,10.0.0.1,48755,80,0x0002,54,1
13.298626,10.0.0.1,10.0.0.2,80,33816,0x0018,1640,0
2.627548,10.0.0.2,10.0.0.1,38756,80,0x0010,66,0
5.786841,10.0.0.1,10.0.0.2,80,60178,0x0010,66,0
16.861678,10.0.0.2,10.0.0.1,51942,80,0x0018,138,0
0.805502,10.0.0.3,10.0.0.1,25398,80,0x0002,54,1
1.004279,10.0.0.1,10.0.0.3,80,32598,0x0014,54,1
0.337845,10.0.0.3,10.0.0.1,11890,80,0x0002,54,1
3.796409,10.0.0.1,10.0.0.3,80,44332,0x0014,54,1
9.687372,10.0.0.1,10.0.0.2,80,32916,0x0010,1514,0
4.738593,10.0.0.1,10.0.0.3,80,2629,0x0014,54,1
0.040497,10.0.0.3,10.0.0.1,3146,80,0x0002,54,1
0.430161,10.0.0.1,10.0.0.3,80,14400,0x0014,54,1
1.539998,10.0.0.1,10.0.0.3,80,50436,0x0014,54,1
1.815332,10.0.0.3,10.0.0.1,57939,80,0x0002,54,1
5.193859,10.0.0.1,10.0.0.3,80,19337,0x0014,54,1
3.390563,10.0.0.3,10.0.0.1,31459,80,0x0002,54,1
0.691818,10.0.0.3,10.0.0.1,21455,80,0x0002,54,1
3.600042,10.0.0.1,10.0.0.2,80,39032,0x0018,1640,0
6.768441,10.0.0.1,10.0.0.2,80,60406,0x0010,66,0
8.021528,10.0.0.1,10.0.0.2,80,60786,0x0010,66,0
3.597852,10.0.0.3,10.0.0.1,36677,80,0x0002,54,1
13.602681,10.0.0.1,10.0.0.2,80,33896,0x0010,66,0
0.637915,10.0.0.1,10.0.0.3,80,19339,0x0014,54,1
3.565055,10.0.0.2,10.0.0.1,39018,80,0x0010,66,0
2.204655,10.0.0.1,10.0.0.3,80,2251,0x0014,54,1
1.396937,10.0.0.1,10.0.0.3,80,46109,0x0014,54,1
15.262598,10.0.0.2,10.0.0.1,51566,80,0x0010,66,0
12.810061,10.0.0.1,10.0.0.2,80,33702,0x0018,192,0
3.074803,10.0.0.2,10.0.0.1,38888,80,0x0002,74,0
3.341971,10.0.0.3,10.0.0.1,30181,80,0x0002,54,1
0.928186,10.0.0.1,10.0.0.2,80,38250,0x0018,223,0
0.034614,10.0.0.1,10.0.0.3,80,2973,0x0014,54,1
4.801737,10.0.0.1,10.0.0.3,80,5031,0x0014,54,1
2.848138,10.0.0.1,10.0.0.2,80,38810,0x0010,66,0
11.876131,10.0.0.2,10.0.0.1,33454,80,0x0002,74,0
5.710896,10.0.0.1,10.0.0.2,80,60164,0x0010,66,0
0.909825,10.0.0.1,10.0.0.3,80,29207,0x0014,54,1
3.709691,10.0.0.1,10.0.0.2,80,39052,0x0018,1640,0
1.927685,10.0.0.1,10.0.0.2,80,38534,0x0010,66,0
1.665239,10.0.0.1,10.0.0.3,80,53539,0x0014,54,1
5.107463,10.0.0.1,10.0.0.2,80,39388,0x0019,192,0
4.059629,10.0.0.1,10.0.0.2,80,39114,0x0018,223,0
6.502917,10.0.0.1,10.0.0.2,80,60358,0x0018,1640,0
3.458739,10.0.0.1,10.0.0.3,80,33311,0x0014,54,1
4.16947,10.0.0.3,10.0.0.1,53706,80,0x0002,54,1
10.739725,10.0.0.1,10.0.0.2,80,33156,0x0010,66,0
0.585534,10.0.0.1,10.0.0.3,80,18002,0x0014,54,1
3.17759,10.0.0.3,10.0.0.1,25969,80,0x0002,54,1
0.825308,10.0.0.1,10.0.0.3,80,26154,0x0014,54,1
9.447176,10.0.0.2,10.0.0.1,32858,80,0x0010,66,0
9.483215,10.0.0.2,10.0.0.1,32870,80,0x0010,66,0
3.793261,10.0.0.3,10.0.0.1,44200,80,0x0002,54,1
2.817185,10.0.0.3,10.0.0.1,17726,80,0x0002,54,1
3.767755,10.0.0.3,10.0.0.1,43232,80,0x0002,54,1
1.833024,10.0.0.1,10.0.0.2,80,38508,0x0012,74,0
2.451593,10.0.0.1,10.0.0.3,80,8772,0x0014,54,1
3.220443,10.0.0.1,10.0.0.3,80,27102,0x0014,54,1
0.335341,10.0.0.3,10.0.0.1,11831,80,0x0002,54,1
2.79765,10.0.0.1,10.0.0.3,80,17312,0x0014,54,1
5.19372,10.0.0.1,10.0.0.3,80,19331,0x0014,54,1
3.913319,10.0.0.3,10.0.0.1,48469,80,0x0002,54,1
3.088569,10.0.0.3,10.0.0.1,24294,80,0x0002,54,1
16.765572,10.0.0.1,10.0.0.2,80,51926,0x0018,223,0
0.896849,10.0.0.1,10.0.0.2,80,38236,0x0018,223,0
1.971018,10.0.0.2,10.0.0.1,38540,80,0x0011,66,0
9.106409,10.0.0.1,10.0.0.2,80,32822,0x0010,66,0
10.376188,10.0.0.2,10.0.0.1,33072,80,0x0010,66,0
0.549339,10.0.0.1,10.0.0.3,80,17191,0x0014,54,1
0.921273,10.0.0.3,10.0.0.1,29677,80,0x0002,54,1
3.113746,10.0.0.3,10.0.0.1,24864,80,0x0002,54,1
1.984475,10.0.0.1,10.0.0.3,80,62959,0x0014,54,1
16.250682,10.0.0.1,10.0.0.2,80,51794,0x0010,66,0
12.996364,10.0.0.2,10.0.0.1,33750,80,0x0002,74,0
0.872643,10.0.0.1,10.0.0.3,80,27846,0x0014,54,1
6.213461,10.0.0.1,10.0.0.2,80,60310,0x0010,66,0
2.083752,10.0.0.3,10.0.0.1,64933,80,0x0002,54,1
9.561111,10.0.0.2,10.0.0.1,32888,80,0x0010,66,0
11.46752,10.0.0.2,10.0.0.1,33354,80,0x0010,66,0
5.330229,10.0.0.3,10.0.0.1,24621,80,0x0002,54,1
2.887357,10.0.0.3,10.0.0.1,19515,80,0x0002,54,1
6.760778,10.0.0.2,10.0.0.1,60406,80,0x0002,74,0
13.637422,10.0.0.2,10.0.0.1,33912,80,0x0010,66,0
0.033065,10.0.0.1,10.0.0.2,80,38066,0x0012,74,0
3.198566,10.0.0.3,10.0.0.1,26520,80,0x0002,54,1
4.477035,10.0.0.1,10.0.0.2,80,39254,0x0012,74,0
6.998279,10.0.0.2,10.0.0.1,60464,80,0x0010,66,0
13.769339,10.0.0.2,10.0.0.1,33968,80,0x0010,66,0
1.184104,10.0.0.2,10.0.0.1,38340,80,0x0010,66,0
4.365675,10.0.0.1,10.0.0.3,80,58768,0x0014,54,1
3.969562,10.0.0.1,10.0.0.3,80,49701,0x0014,54,1
1.662888,10.0.0.1,10.0.0.2,80,38448,0x0010,66,0
4.622337,10.0.0.1,10.0.0.3,80,65025,0x0014,54,1
0.944782,10.0.0.3,10.0.0.1,30386,80,0x0002,54,1
10.798705,10.0.0.1,10.0.0.2,80,33182,0x0010,66,0
4.08246,10.0.0.1,10.0.0.3,80,51909,0x0014,54,1
8.678524,10.0.0.1,10.0.0.2,80,60938,0x0011,66,0
1.691726,10.0.0.2,10.0.0.1,38456,80,0x0018,138,0
11.175143,10.0.0.2,10.0.0.1,33276,80,0x0011,66,0
13.998966,10.0.0.2,10.0.0.1,34038,80,0x0010,66,0
3.281813,10.0.0.1,10.0.0.3,80,28705,0x0014,54,1
4.063391,10.0.0.2,10.0.0.1,39114,80,0x0011,66,0
2.672302,10.0.0.1,10.0.0.3,80,13937,0x0014,54,1
16.515265,10.0.0.1,10.0.0.2,80,51878,0x0018,223,0
0.715712,10.0.0.1,10.0.0.3,80,22397,0x0014,54,1
3.934433,10.0.0.1,10.0.0.3,80,48897,0x0014,54,1
13.927001,10.0.0.2,10.0.0.1,34012,80,0x0010,66,0
5.011436,10.0.0.2,10.0.0.1,39360,80,0x0010,66,0
3.861227,10.0.0.1,10.0.0.3,80,46710,0x0014,54,1
2.811616,10.0.0.2,10.0.0.1,38808,80,0x0018,138,0
2.114162,10.0.0.1,10.0.0.3,80,0,0x0014,54,1
10.338622,10.0.0.1,10.0.0.2,80,33056,0x0018,1640,0
1.529371,10.0.0.1,10.0.0.3,80,50137,0x0014,54,1
4.41757,10.0.0.3,10.0.0.1,60143,80,0x0002,54,1
6.10826,10.0.0.1,10.0.0.2,80,60272,0x0018,223,0
0.224823,10.0.0.1,10.0.0.3,80,8876,0x0014,54,1
0.523763,10.0.0.2,10.0.0.1,38152,80,0x0010,66,0
4.574357,10.0.0.3,10.0.0.1,63849,80,0x0002,54,1
3.622591,10.0.0.3,10.0.0.1,37621,80,0x0002,54,1
1.116629,10.0.0.1,10.0.0.2,80,38318,0x0010,66,0
0.621083,10.0.0.3,10.0.0.1,18844,80,0x0002,54,1
4.808299,10.0.0.1,10.0.0.3,80,5273,0x0014,54,1
2.965586,10.0.0.1,10.0.0.3,80,21561,0x0014,54,1
3.032487,10.0.0.1,10.0.0.3,80,23040,0x0014,54,1
8.547957,10.0.0.1,10.0.0.2,80,60912,0x0018,1640,0
4.364922,10.0.0.1,10.0.0.3,80,58748,0x0014,54,1
13.759558,10.0.0.1,10.0.0.2,80,33968,0x0010,66,0
2.058368,10.0.0.2,10.0.0.1,38568,80,0x0010,66,0
0.595337,10.0.0.3,10.0.0.1,18271,80,0x0002,54,1
11.041575,10.0.0.2,10.0.0.1,33234,80,0x0010,66,0
4.448467,10.0.0.3,10.0.0.1,61001,80,0x0002,54,1
0.990753,10.0.0.2,10.0.0.1,38272,80,0x0010,66,0
14.185534,10.0.0.2,10.0.0.1,34076,80,0x0010,66,0
6.963031,10.0.0.1,10.0.0.2,80,60452,0x0011,66,0
5.666773,10.0.0.1,10.0.0.2,80,60156,0x0010,66,0
1.723672,10.0.0.3,10.0.0.1,55081,80,0x0002,54,1
10.259804,10.0.0.1,10.0.0.2,80,33042,0x0010,66,0
1.351267,10.0.0.3,10.0.0.1,44308,80,0x0002,54,1
10.953239,10.0.0.1,10.0.0.2,80,33210,0x0018,223,0
3.672148,10.0.0.1,10.0.0.2,80,39044,0x0010,66,0
4.566135,10.0.0.1,10.0.0.2,80,39278,0x0012,74,0
1.658708,10.0.0.3,10.0.0.1,53349,80,0x0002,54,1
12.25918,10.0.0.1,10.0.0.2,80,33556,0x0010,66,0
2.902938,10.0.0.3,10.0.0.1,19948,80,0x0002,54,1
14.519694,10.0.0.1,10.0.0.2,80,34154,0x0010,66,0
2.636213,10.0.0.1,10.0.0.3,80,13100,0x0014,54,1
1.62141,10.0.0.1,10.0.0.2,80,38436,0x0010,66,0
2.648856,10.0.0.2,10.0.0.1,38770,80,0x0010,66,0
0.829415,10.0.0.1,10.0.0.3,80,26321,0x0014,54,1
0.05164,10.0.0.1,10.0.0.2,80,38066,0x0011,66,0
2.654624,10.0.0.1,10.0.0.2,80,38770,0x0018,1640,0
0.671237,10.0.0.2,10.0.0.1,38200,80,0x0018,138,0
1.450459,10.0.0.2,10.0.0.1,38418,80,0x0018,138,0
7.195655,10.0.0.1,10.0.0.2,80,60522,0x0012,74,0
1.78946,10.0.0.3,10.0.0.1,57013,80,0x0002,54,1
5.13465,10.0.0.1,10.0.0.3,80,17337,0x0014,54,1
10.157829,10.0.0.2,10.0.0.1,33016,80,0x0010,66,0
4.952463,10.0.0.1,10.0.0.3,80,10701,0x0014,54,1
11.767677,10.0.0.2,10.0.0.1,33414,80,0x0010,66,0
15.842782,10.0.0.2,10.0.0.1,51702,80,0x0018,138,0
1.124723,10.0.0.3,10.0.0.1,36232,80,0x0002,54,1
1.754018,10.0.0.2,10.0.0.1,38480,80,0x0010,66,0
0.513514,10.0.0.3,10.0.0.1,16325,80,0x0002,54,1
9.31446,10.0.0.2,10.0.0.1,32848,80,0x0010,66,0
4.340709,10.0.0.3,10.0.0.1,58120,80,0x0002,54,1
6.072349,10.0.0.2,10.0.0.1,60268,80,0x0010,66,0
5.665161,10.0.0.2,10.0.0.1,60156,80,0x0010,66,0
1.98825,10.0.0.2,10.0.0.1,38550,80,0x0010,66,0
4.851231,10.0.0.3,10.0.0.1,6861,80,0x0002,54,1
3.797859,10.0.0.1,10.0.0.3,80,44393,0x0014,54,1
3.595273,10.0.0.1,10.0.0.3,80,36575,0x0014,54,1
2.373286,10.0.0.1,10.0.0.3,80,6821,0x0014,54,1
1.871384,10.0.0.3,10.0.0.1,60075,80,0x0002,54,1
4.638062,10.0.0.3,10.0.0.1,65433,80,0x0002,54,1
0.335979,10.0.0.1,10.0.0.2,80,38112,0x0011,66,0
8.951955,10.0.0.1,10.0.0.2,80,32772,0x0010,66,0
5.007481,10.0.0.2,10.0.0.1,39360,80,0x0010,66,0
0.293348,10.0.0.1,10.0.0.2,80,38102,0x0018,223,0
3.556761,10.0.0.3,10.0.0.1,35566,80,0x0002,54,1
9.443142,10.0.0.2,10.0.0.1,32858,80,0x0010,66,0
2.712899,10.0.0.1,10.0.0.2,80,38788,0x0012,74,0
0.694443,10.0.0.1,10.0.0.3,80,21565,0x0014,54,1
5.300247,10.0.0.1,10.0.0.3,80,23478,0x0014,54,1
5.742119,10.0.0.2,10.0.0.1,60174,80,0x0010,66,0
1.446058,10.0.0.3,10.0.0.1,48047,80,0x0002,54,1
0.000422,10.0.0.1,10.0.0.2,80,38056,0x0012,74,0
4.924582,10.0.0.3,10.0.0.1,9718,80,0x0002,54,1
4.019469,10.0.0.3,10.0.0.1,50764,80,0x0002,54,1
3.716502,10.0.0.1,10.0.0.3,80,41250,0x0014,54,1
0.44454,10.0.0.3,10.0.0.1,14819,80,0x0002,54,1
7.970777,10.0.0.2,10.0.0.1,60770,80,0x0010,66,0
3.888386,10.0.0.1,10.0.0.3,80,47756,0x0014,54,1
3.872906,10.0.0.1,10.0.0.3,80,47186,0x0014,54,1
9.230394,10.0.0.1,10.0.0.2,80,32842,0x0010,66,0
1.766553,10.0.0.3,10.0.0.1,56265,80,0x0002,54,1
1.727332,10.0.0.3,10.0.0.1,55174,80,0x0002,54,1
11.297318,10.0.0.2,10.0.0.1,33300,80,0x0011,66,0
0.674862,10.0.0.2,10.0.0.1,38200,80,0x0011,66,0
2.352273,10.0.0.1,10.0.0.2,80,38664,0x0010,66,0
10.482294,10.0.0.2,10.0.0.1,33096,80,0x0018,138,0
5.23607,10.0.0.3,10.0.0.1,20946,80,0x0002,54,1
6.033033,10.0.0.1,10.0.0.2,80,60252,0x0012,74,0
2.440708,10.0.0.1,10.0.0.3,80,8457,0x0014,54,1
15.937709,10.0.0.2,10.0.0.1,51728,80,0x0010,66,0
4.106197,10.0.0.1,10.0.0.3,80,52241,0x0014,54,1
4.994386,10.0.0.3,10.0.0.1,12315,80,0x0002,54,1
3.920274,10.0.0.3,10.0.0.1,48632,80,0x0002,54,1
3.342716,10.0.0.3,10.0.0.1,30196,80,0x0002,54,1
4.173602,10.0.0.1,10.0.0.3,80,53825,0x0014,54,1
12.394111,10.0.0.1,10.0.0.2,80,33596,0x0012,74,0
11.388469,10.0.0.1,10.0.0.2,80,33336,0x0012,74,0
2.127789,10.0.0.3,10.0.0.1,348,80,0x0002,54,1
1.83966,10.0.0.2,10.0.0.1,38508,80,0x0011,66,0
3.151641,10.0.0.3,10.0.0.1,25524,80,0x0002,54,1
5.361105,10.0.0.1,10.0.0.3,80,25896,0x0014,54,1
0.378577,10.0.0.2,10.0.0.1,38116,80,0x0010,66,0
2.132378,10.0.0.3,10.0.0.1,464,80,0x0002,54,1
2.434644,10.0.0.3,10.0.0.1,8288,80,0x0002,54,1
2.863731,10.0.0.1,10.0.0.3,80,18907,0x0014,54,1
3.388026,10.0.0.3,10.0.0.1,31418,80,0x0002,54,1
2.553659,10.0.0.1,10.0.0.3,80,11004,0x0014,54,1
3.683056,10.0.0.3,10.0.0.1,39995,80,0x0002,54,1
5.18075,10.0.0.1,10.0.0.2,80,39394,0x0018,223,0
5.523905,10.0.0.2,10.0.0.1,60114,80,0x0002,74,0
9.60449,10.0.0.1,10.0.0.2,80,32898,0x0018,223,0
1.690573,10.0.0.2,10.0.0.1,38456,80,0x0002,74,0
0.153748,10.0.0.3,10.0.0.1,7004,80,0x0002,54,1
8.629061,10.0.0.2,10.0.0.1,60922,80,0x0011,66,0
13.301198,10.0.0.2,10.0.0.1,33816,80,0x0011,66,0
16.585441,10.0.0.2,10.0.0.1,51890,80,0x0010,66,0
0.904512,10.0.0.3,10.0.0.1,29048,80,0x0002,54,1
0.630713,10.0.0.1,10.0.0.3,80,19063,0x0014,54,1
2.814639,10.0.0.1,10.0.0.2,80,38808,0x0018,1640,0
5.011048,10.0.0.3,10.0.0.1,12917,80,0x0002,54,1
10.942325,10.0.0.2,10.0.0.1,33210,80,0x0002,74,0
3.053432,10.0.0.2,10.0.0.1,38882,80,0x0018,138,0
0.217169,10.0.0.1,10.0.0.3,80,8661,0x0014,54,1
2.140486,10.0.0.3,10.0.0.1,673,80,0x0002,54,1
10.127537,10.0.0.1,10.0.0.2,80,33010,0x0018,223,0
11.089515,10.0.0.1,10.0.0.2,80,33244,0x0018,1640,0
16.894993,10.0.0.1,10.0.0.2,80,51956,0x0010,66,0
5.112442,10.0.0.3,10.0.0.1,16585,80,0x0002,54,1
1.694309,10.0.0.1,10.0.0.3,80,54282,0x0014,54,1
15.262632,10.0.0.1,10.0.0.2,80,51566,0x0018,1640,0
4.722037,10.0.0.2,10.0.0.1,39300,80,0x0002,74,0
10.864177,10.0.0.1,10.0.0.2,80,33200,0x0012,74,0
3.192854,10.0.0.3,10.0.0.1,26357,80,0x0002,54,1
4.665101,10.0.0.1,10.0.0.3,80,517,0x0014,54,1
3.202469,10.0.0.1,10.0.0.3,80,26636,0x0014,54,1
5.348733,10.0.0.1,10.0.0.3,80,25404,0x0014,54,1
2.380391,10.0.0.1,10.0.0.2,80,38670,0x0018,223,0
1.816415,10.0.0.1,10.0.0.3,80,57979,0x0014,54,1
9.01859,10.0.0.2,10.0.0.1,32800,80,0x0010,66,0
1.233709,10.0.0.3,10.0.0.1,40048,80,0x0002,54,1
5.816556,10.0.0.2,10.0.0.1,60194,80,0x0011,66,0
10.828517,10.0.0.2,10.0.0.1,33188,80,0x0002,74,0
2.755531,10.0.0.1,10.0.0.2,80,38790,0x0018,223,0
5.512003,10.0.0.3,10.0.0.1,29831,80,0x0002,54,1
16.501709,10.0.0.2,10.0.0.1,51878,80,0x0002,74,0
4.945222,10.0.0.1,10.0.0.2,80,39342,0x0018,223,0
12.429095,10.0.0.1,10.0.0.2,80,33600,0x0012,74,0
1.878107,10.0.0.1,10.0.0.3,80,60204,0x0014,54,1
12.267098,10.0.0.2,10.0.0.1,33556,80,0x0010,66,0
2.903663,10.0.0.1,10.0.0.2,80,38828,0x0012,74,0
8.481648,10.0.0.1,10.0.0.2,80,60906,0x0018,1640,0
11.360793,10.0.0.2,10.0.0.1,33320,80,0x0018,138,0
16.58661,10.0.0.1,10.0.0.2,80,51890,0x0011,66,0
9.158064,10.0.0.1,10.0.0.2,80,32834,0x0010,66,0
9.355801,10.0.0.1,10.0.0.2,80,32852,0x0018,1640,0
5.347714,10.0.0.2,10.0.0.1,60058,80,0x0010,66,0
1.411959,10.0.0.3,10.0.0.1,46669,80,0x0002,54,1
3.156417,10.0.0.1,10.0.0.2,80,38914,0x0018,223,0
8.325517,10.0.0.2,10.0.0.1,60866,80,0x0010,66,0
0.042261,10.0.0.3,10.0.0.1,3194,80,0x0002,54,1
10.001312,10.0.0.2,10.0.0.1,32976,80,0x0010,66,0
0.130368,10.0.0.2,10.0.0.1,38076,80,0x0010,66,0
1.477367,10.0.0.1,10.0.0.3,80,49173,0x0014,54,1
4.480878,10.0.0.1,10.0.0.3,80,61901,0x0014,54,1
3.37235,10.0.0.1,10.0.0.3,80,30967,0x0014,54,1
10.045743,10.0.0.1,10.0.0.2,80,32982,0x0010,66,0
4.358662,10.0.0.3,10.0.0.1,58586,80,0x0002,54,1
3.336549,10.0.0.3,10.0.0.1,30041,80,0x0002,54,1
4.825431,10.0.0.3,10.0.0.1,5856,80,0x0002,54,1
1.019829,10.0.0.3,10.0.0.1,33173,80,0x0002,54,1
1.472534,10.0.0.3,10.0.0.1,49072,80,0x0002,54,1
7.175807,10.0.0.1,10.0.0.2,80,60506,0x0010,66,0
14.924195,10.0.0.2,10.0.0.1,34262,80,0x0002,74,0
15.73704,10.0.0.2,10.0.0.1,51678,80,0x0002,74,0
3.64494,10.0.0.3,10.0.0.1,38446,80,0x0002,54,1
14.248436,10.0.0.1,10.0.0.2,80,34088,0x0010,66,0
4.45426,10.0.0.3,10.0.0.1,61173,80,0x0002,54,1
2.118321,10.0.0.1,10.0.0.2,80,38586,0x0018,1640,0
14.215501,10.0.0.2,10.0.0.1,34084,80,0x0018,138,0
4.403178,10.0.0.3,10.0.0.1,59764,80,0x0002,54,1
6.957951,10.0.0.2,10.0.0.1,60452,80,0x0010,66,0
2.055984,10.0.0.1,10.0.0.3,80,64467,0x0014,54,1
13.543533,10.0.0.2,10.0.0.1,33882,80,0x0010,66,0
4.785625,10.0.0.3,10.0.0.1,4511,80,0x0002,54,1
8.059239,10.0.0.1,10.0.0.2,80,60788,0x0010,66,0
2.234253,10.0.0.3,10.0.0.1,3076,80,0x0002,54,1
2.775379,10.0.0.1,10.0.0.3,80,16721,0x0014,54,1
2.622691,10.0.0.3,10.0.0.1,12814,80,0x0002,54,1
3.025255,10.0.0.1,10.0.0.2,80,38872,0x0018,223,0
2.559441,10.0.0.1,10.0.0.3,80,11160,0x0014,54,1
3.671619,10.0.0.2,10.0.0.1,39044,80,0x0011,66,0
3.897468,10.0.0.3,10.0.0.1,48131,80,0x0002,54,1
0.690524,10.0.0.3,10.0.0.1,21402,80,0x0002,54,1
0.921507,10.0.0.1,10.0.0.2,80,38250,0x0012,74,0
15.024404,10.0.0.1,10.0.0.2,80,34292,0x0010,1514,0
0.59532,10.0.0.1,10.0.0.3,80,18270,0x0014,54,1
7.036315,10.0.0.1,10.0.0.2,80,60478,0x0010,66,0
1.805752,10.0.0.2,10.0.0.1,38492,80,0x0011,66,0
4.215177,10.0.0.2,10.0.0.1,39164,80,0x0018,138,0
3.738596,10.0.0.3,10.0.0.1,42127,80,0x0002,54,1
15.739873,10.0.0.2,10.0.0.1,51678,80,0x0010,66,0
15.991035,10.0.0.1,10.0.0.2,80,51740,0x0018,1640,0
2.93773,10.0.0.2,10.0.0.1,38842,80,0x0010,66,0
13.483283,10.0.0.2,10.0.0.1,33854,80,0x0010,66,0
5.253821,10.0.0.1,10.0.0.3,80,21580,0x0014,54,1
6.076065,10.0.0.2,10.0.0.1,60268,80,0x0011,66,0
3.242292,10.0.0.2,10.0.0.1,38938,80,0x0010,66,0
2.090156,10.0.0.1,10.0.0.3,80,65036,0x0014,54,1
15.713667,10.0.0.2,10.0.0.1,51674,80,0x0011,66,0
0.96251,10.0.0.2,10.0.0.1,38256,80,0x0010,66,0
3.71023,10.0.0.3,10.0.0.1,40986,80,0x0002,54,1
4.196729,10.0.0.1,10.0.0.3,80,54336,0x0014,54,1
7.113896,10.0.0.2,10.0.0.1,60500,80,0x0010,66,0
11.99639,10.0.0.2,10.0.0.1,33490,80,0x0002,74,0
2.9076,10.0.0.3,10.0.0.1,20093,80,0x0002,54,1
11.262449,10.0.0.2,10.0.0.1,33296,80,0x0002,74,0
2.597415,10.0.0.3,10.0.0.1,12133,80,0x0002,54,1
7.970761,10.0.0.1,10.0.0.2,80,60770,0x0018,1640,0
1.477684,10.0.0.3,10.0.0.1,49186,80,0x0002,54,1
15.195394,10.0.0.1,10.0.0.2,80,34330,0x0012,74,0
8.233337,10.0.0.1,10.0.0.2,80,60832,0x0012,74,0
0.777167,10.0.0.3,10.0.0.1,24402,80,0x0002,54,1
1.765501,10.0.0.2,10.0.0.1,38480,80,0x0010,66,0
5.30495,10.0.0.1,10.0.0.3,80,23656,0x0014,54,1
